Newtimestamp,Road Type,Free Flow Time(seconds),Free Flow Speed(KMPH),Current Time(seconds),Current Speed(KMPH),march_1st,march_2nd,march_3rd,march_4th,april_1st,april_2nd,april_3rd,april_4th,april_5th,may_1st,may_2nd,may_3rd,may_4th
06/07/19 0:00,FRC1,73,36,73,36,76.13,67.2,29.38,43.79,105.09,88.54,47.19,41.23,59.25,125.45,NaN,NaN,NaN
06/07/19 0:15,FRC1,73,36,73,36,76.65,67.32,29.52,42.63,104.27,70.96,45.11,39.88,57.24,124.82,NaN,NaN,NaN
06/07/19 0:30,FRC1,73,36,73,36,77.02,67.57,29.75,42.26,101.97,60.25,41.9,38.46,56.01,118.77,NaN,NaN,NaN
06/07/19 0:45,FRC1,73,36,73,36,76.9,66.95,29.87,42.76,100.63,53.4,39.47,37.11,54.57,109.48,NaN,NaN,NaN
06/07/19 1:00,FRC1,73,36,73,36,74.72,66.32,30.23,45.02,99.51,49.86,38.16,36.35,52.14,100.74,NaN,NaN,NaN
06/07/19 1:15,FRC1,73,36,73,36,68.07,65.68,29.97,39.6,98.49,48.39,36.58,35.94,49.81,95.04,NaN,NaN,NaN
06/07/19 1:30,FRC1,73,36,73,36,60.68,NaN,29.9,39.27,97.44,48.17,34.88,36.63,47.7,89.97,NaN,NaN,NaN
06/07/19 1:45,FRC1,73,36,73,36,54.88,65.6,30.36,30.7,97.51,49.94,34.77,37.48,45.15,85.64,NaN,NaN,NaN
06/07/19 2:00,FRC1,73,36,73,36,50.61,65.42,30.38,30.96,100.51,52.69,39.2,37.88,44.14,81.44,NaN,NaN,NaN
06/07/19 2:15,FRC1,73,36,73,36,47.5,64.37,31.24,30.31,88.33,58.25,34.87,41.09,45.75,76.04,NaN,NaN,NaN
06/07/19 2:30,FRC1,73,36,73,36,45.06,56.96,32.87,29.75,82.82,64.86,43.57,41.88,42.67,72.51,NaN,NaN,NaN
06/07/19 2:45,FRC1,73,36,73,36,38.33,48.32,28.89,29.16,76.12,69.45,46.15,46.4,47.46,70.71,NaN,NaN,NaN
06/07/19 3:00,FRC1,73,36,73,36,32.48,42.13,25.26,27.27,72.29,71.85,47.69,50.12,48.34,68.12,NaN,NaN,NaN
06/07/19 3:15,FRC1,73,36,73,36,27.78,38.75,23.04,26.06,70.07,72.41,50.03,57.54,48.1,62.86,NaN,NaN,NaN
06/07/19 3:30,FRC1,73,36,73,36,25.52,36.51,22.29,24.93,67.71,76.85,53.68,62.85,49.92,51.97,NaN,NaN,NaN
06/07/19 3:45,FRC1,73,36,73,36,23.68,34.96,22.88,24.58,66.03,76.09,56.13,66.14,53.5,48.28,NaN,NaN,NaN
06/07/19 4:00,FRC1,73,36,73,36,22.47,34.6,23.17,24.12,64.1,80.43,57.79,67.81,55.28,43.89,NaN,NaN,NaN
06/07/19 4:15,FRC1,73,36,73,36,21.76,34.28,22.71,24.36,61.89,85.31,58.56,68.29,57.4,43.56,NaN,NaN,NaN
06/07/19 4:30,FRC1,73,36,73,36,21.51,34.37,22.29,24.36,59.44,93.41,59.85,69,58.7,44.29,NaN,NaN,NaN
06/07/19 4:45,FRC1,73,36,73,36,21.11,34.37,22.37,24.21,57.04,103.53,60.12,70.15,57.43,44.93,NaN,NaN,NaN
06/07/19 5:00,FRC1,73,36,73,36,20.97,34.33,23.4,23.8,54.99,110.56,59.63,71.06,56.35,45.46,NaN,NaN,NaN
06/07/19 5:15,FRC1,73,36,73,36,20.98,34.38,23.08,23.1,52.47,115.33,59.23,73.06,56.83,52.59,NaN,NaN,NaN
06/07/19 5:30,FRC1,73,36,73,36,21.71,34.69,22.26,26.48,50.65,119.64,59.51,74.39,55.95,76.77,NaN,NaN,NaN
06/07/19 5:45,FRC1,73,36,73,36,22.04,34.66,22.74,30.37,55.89,125.94,59.54,75.25,56.16,48.94,NaN,NaN,NaN
06/07/19 6:00,FRC1,73,36,73,36,22.58,35.36,22.41,31.92,49.08,119.59,59.9,76.7,57.02,50.16,NaN,NaN,NaN
06/07/19 6:15,FRC1,73,36,73,36,23.56,35.61,21.59,33.43,45.08,110.21,62.5,78.48,58.75,51.52,NaN,NaN,NaN
06/07/19 6:30,FRC1,73,36,73,36,25.08,38.18,21.47,34.26,48.68,102.89,51.82,81.52,61.03,57.85,NaN,NaN,NaN
06/07/19 6:45,FRC1,73,36,73,36,26.29,48.95,35.42,35.06,51.22,96.01,52,66.99,52.54,60.15,NaN,NaN,NaN
06/07/19 7:00,FRC1,73,36,73,36,33.25,61.94,33.98,36.85,54.49,89.01,51.79,62.31,48.31,61.72,NaN,NaN,NaN
06/07/19 7:15,FRC1,73,36,73,36,42.84,73.25,34.43,38.91,62.63,84.7,52.03,58.34,45.49,67.08,NaN,NaN,NaN
06/07/19 7:30,FRC1,73,36,73,36,52.94,82.55,34.71,41.07,73.53,80.15,50.63,53.69,40.78,64.58,NaN,NaN,NaN
06/07/19 7:45,FRC1,73,36,73,36,63.01,89.31,36.36,42.15,83.59,79.84,48.66,52.12,39.13,63.89,NaN,NaN,NaN
06/07/19 8:00,FRC1,73,36,98,27,71.19,94.16,37.47,41.57,91.75,62.54,44.53,49.64,38.41,57.97,NaN,NaN,NaN
06/07/19 8:15,FRC1,73,36,110,24,76.78,97.22,38.74,41.76,92.67,54.1,38.27,45.47,37.83,54.34,NaN,NaN,NaN
06/07/19 8:30,FRC1,73,36,98,27,80.45,99.51,40.68,41.25,85.88,51.78,34.5,41.59,36.26,54.7,NaN,NaN,NaN
06/07/19 8:45,FRC1,75,35,110,24,83.79,102.09,38.28,39.45,76.17,44.24,32.78,29.74,35.94,53.89,NaN,NaN,NaN
06/07/19 9:00,FRC1,73,36,110,24,86.41,103.54,36.62,37.75,66.53,40.36,32.9,24.55,34.04,55.51,NaN,NaN,NaN
06/07/19 9:15,FRC1,73,36,120,22,88.35,104.46,34.59,37.35,59.41,37.96,31.9,21.65,31.83,54.21,NaN,NaN,NaN
06/07/19 9:30,FRC1,75,35,110,24,87.74,105.57,34.2,35.62,55.54,35.12,30.61,21.32,31.43,54.4,NaN,NaN,NaN
06/07/19 9:45,FRC1,73,36,115,23,85.07,107.16,42.46,30.46,52.79,33.43,32.94,24.69,30.54,53.22,NaN,NaN,NaN
06/07/19 10:00,FRC1,73,36,120,22,82.12,107.98,37.91,27.9,51.11,33.03,28.7,26.62,26.97,52.53,NaN,NaN,NaN
06/07/19 10:15,FRC1,73,36,132,20,79.81,108.78,34.71,29.81,56.21,31.51,49.4,26.18,26.83,52.35,NaN,NaN,NaN
06/07/19 10:30,FRC1,75,35,126,21,79.07,109.43,35.69,31.22,50.73,30.17,59.5,29.69,26.99,49.94,NaN,NaN,NaN
06/07/19 10:45,FRC1,73,36,120,22,78.09,94.76,37.22,33.5,44.7,29.22,30.97,26.47,31.03,49.46,NaN,NaN,NaN
06/07/19 11:00,FRC1,73,36,126,21,70.23,67.19,32.28,40.04,39.62,28.93,31.32,29.05,35.82,51.29,NaN,NaN,NaN
06/07/19 11:15,FRC1,73,36,132,20,46.48,50.77,28.66,44.99,34.65,27.69,33.68,29.48,33.67,50,NaN,NaN,NaN
06/07/19 11:30,FRC1,73,36,115,23,35.34,41.72,26.49,35.17,32.27,27.04,35.95,30.63,33.85,50.67,NaN,NaN,NaN
06/07/19 11:45,FRC1,73,36,126,21,33.1,36.82,22.46,30.12,31.72,29.3,39.52,31.6,35.04,59.73,NaN,NaN,NaN
06/07/19 12:00,FRC1,73,36,110,24,30.26,33.83,21.9,41.32,31.19,30.86,42.05,31.35,38.59,46.5,NaN,NaN,NaN
06/07/19 12:15,FRC1,75,35,110,24,27.12,32.07,20,102.65,30.72,32.45,43.23,31.23,42.73,31.31,NaN,NaN,NaN
06/07/19 12:30,FRC1,73,36,120,22,28.42,30.59,18.36,48.41,30.01,35.18,43.59,31.82,63.65,27.63,NaN,NaN,NaN
06/07/19 12:45,FRC1,73,36,120,22,30,29.95,18.14,56.82,29.65,37.58,43.47,32.05,96.22,26.96,NaN,NaN,NaN
6/7/19 13:00,FRC1,75,35,147,18,27.99,29.56,18.68,21.44,28.29,40.62,44.22,31.63,87.29,26.54,NaN,NaN,NaN
6/7/19 13:15,FRC1,73,36,132,20,23.47,28.87,18.74,41.61,27.49,46.35,44.67,31.63,83.6,26.76,NaN,NaN,NaN
6/7/19 13:30,FRC1,75,35,147,18,23.78,28.37,18.22,59.7,26.9,49.2,44.8,31.61,64.74,25.78,NaN,NaN,NaN
6/7/19 13:45,FRC1,73,36,126,21,23.04,28.05,16.75,23.4,27.46,50.48,44.75,31.53,45.2,26.63,NaN,NaN,NaN
6/7/19 14:00,FRC1,73,36,115,23,21.98,27.59,18.42,17.71,27.46,51.35,45.25,31.67,49.18,27,NaN,NaN,NaN
6/7/19 14:15,FRC1,73,36,110,24,21.3,27.4,19.21,18.82,27.05,51.88,45.13,31.73,58.72,36.88,NaN,NaN,NaN
6/7/19 14:30,FRC1,73,36,115,23,20.57,27.2,18.43,19.41,34.48,51.28,46.82,32.62,71.63,68.78,NaN,NaN,NaN
6/7/19 14:45,FRC1,75,35,115,23,20.12,27.07,19.12,19.44,48.59,51.14,41.46,33.5,85.9,35.18,NaN,NaN,NaN
6/7/19 15:00,FRC1,73,36,102,26,20.32,33.74,20.12,20.7,32.25,52.26,32.08,29.88,87.44,27.35,NaN,NaN,NaN
6/7/19 15:15,FRC1,73,36,120,22,23.48,47.65,20.29,25.62,33.8,52.76,29.28,27.56,44.4,27.49,NaN,NaN,NaN
6/7/19 15:30,FRC1,75,35,132,20,32.59,59.66,21.92,25.05,34.64,52.54,26.52,27.05,35.99,28.18,NaN,NaN,NaN
6/7/19 15:45,FRC1,75,35,110,24,41.21,65.44,24.78,27.51,35.38,52.71,26.46,27.2,34.02,33.18,NaN,NaN,NaN
6/7/19 16:00,FRC1,75,35,115,23,49.13,67.48,25.86,32.48,35.87,56.06,26.54,25.44,30.51,31.75,NaN,NaN,NaN
6/7/19 16:15,FRC1,73,36,126,21,55.32,67.75,28.35,35.19,36.86,46.54,26.23,25.44,29.81,35.27,NaN,NaN,NaN
6/7/19 16:30,FRC1,75,35,147,18,60.41,67.47,28.97,37.56,37.81,34.48,26.11,29.47,30.92,37.15,NaN,NaN,NaN
6/7/19 16:45,FRC1,73,36,126,21,63.28,66.93,29.06,37.44,40.2,32.48,26.56,29.95,30.51,38.76,NaN,NaN,NaN
6/7/19 17:00,FRC1,75,35,132,20,65.88,67.06,29.5,39.17,41.94,28.81,27.11,29.99,30.39,42.38,NaN,NaN,NaN
6/7/19 17:15,FRC1,75,35,110,24,67.73,67.32,30.44,41.64,43.05,28.91,27.61,31.29,32.37,46.68,NaN,NaN,NaN
6/7/19 17:30,FRC1,73,36,126,21,68.8,67.18,30.8,41.02,43.83,29.3,28.64,33.79,32.52,47.93,NaN,NaN,NaN
6/7/19 17:45,FRC1,73,36,115,23,70.76,67.17,31.01,41.55,44.68,30.22,28.6,30.94,33.92,49.73,NaN,NaN,NaN
6/7/19 18:00,FRC1,73,36,110,24,72.38,67.08,31.08,41.97,45.78,31.48,29.08,34.11,34.21,54.56,NaN,NaN,NaN
6/7/19 18:15,FRC1,73,36,132,20,72.68,66.95,30.72,42.37,46.51,32.85,29.52,33.66,34.84,53.2,NaN,NaN,NaN
6/7/19 18:30,FRC1,75,35,120,22,71.84,66.95,31.22,42.53,47.95,34.42,30.16,35.62,36.17,57.92,NaN,NaN,NaN
6/7/19 18:45,FRC1,73,36,115,23,71.6,66.93,32.34,43.19,50.61,36.81,34.55,33.48,38.22,59.89,NaN,NaN,NaN
6/7/19 19:00,FRC1,73,36,139,19,72.17,66.53,33.1,43.9,42.42,50.04,34.38,34.39,43.73,58.91,NaN,NaN,NaN
6/7/19 19:15,FRC1,73,36,110,24,72.57,57.35,33.61,44.55,48.95,63.56,39.44,45.04,46.45,62.43,NaN,NaN,NaN
6/7/19 19:30,FRC1,75,35,115,23,62.36,46.54,31.9,45.13,45.77,82.3,41.87,80.02,54.51,64.34,NaN,NaN,NaN
6/7/19 19:45,FRC1,75,35,120,22,48.34,39.97,28.13,48.34,48.93,99.47,41.79,87.79,65.23,67.55,NaN,NaN,NaN
6/7/19 20:00,FRC1,75,35,132,20,40.29,35.85,26.04,41.95,57.41,107.21,42.7,93.72,77.12,70.53,NaN,NaN,NaN
6/7/19 20:15,FRC1,75,35,147,18,35.72,33.04,26.78,38.84,58.8,119.35,46.69,103.65,83.72,64.3,NaN,NaN,NaN
6/7/19 20:30,FRC1,73,36,126,21,32.42,31.42,28.01,36.46,56.17,136.44,50.8,119.71,88.96,67.2,NaN,NaN,NaN
6/7/19 20:45,FRC1,75,35,115,23,30.67,30.6,29.67,35.83,58.49,155.78,53.67,131.78,88.94,55.55,NaN,NaN,NaN
6/7/19 21:00,FRC1,73,36,120,22,28.51,30.1,31.7,34.86,69.7,161.3,54.22,143.57,85.95,61.09,NaN,NaN,NaN
6/7/19 21:15,FRC1,75,35,115,23,26.88,29.93,31.7,33.32,81.45,157.82,54.09,155.62,80.85,59.3,NaN,NaN,NaN
6/7/19 21:30,FRC1,75,35,132,20,26.28,29.79,30.54,32.22,85.66,149.74,53.47,166.74,91.61,55.98,NaN,NaN,NaN
6/7/19 21:45,FRC1,73,36,126,21,25.62,29.92,31.96,31.52,87.47,152.17,56.16,176.79,76.54,59.16,NaN,NaN,NaN
6/7/19 22:00,FRC1,75,35,132,20,25.43,29.7,33.05,31.72,81.66,156.07,57.47,192.93,76.27,63.44,NaN,NaN,NaN
6/7/19 22:15,FRC1,73,36,106,25,26.15,29.77,32.88,31.56,79.22,161.98,58.92,205.85,75.61,67.04,NaN,NaN,NaN
6/7/19 22:30,FRC1,73,36,110,24,26.3,29.3,34.1,31,78.32,166.14,58.58,215.07,74.97,58.09,NaN,NaN,NaN
6/7/19 22:45,FRC1,73,36,73,36,26.7,29.31,34.67,31.26,75.88,160.23,59.31,222.42,71.56,56.12,NaN,NaN,NaN
6/7/19 23:00,FRC1,73,36,73,36,26.68,29.31,37.31,31.39,75.64,149.35,59.4,229.05,68.73,56.73,NaN,NaN,NaN
6/7/19 23:15,FRC1,73,36,73,36,26.35,30.02,44.8,32.3,70.66,134.17,50.83,230.89,64.65,59.61,NaN,NaN,NaN
6/7/19 23:30,FRC1,73,36,73,36,25.9,39.47,56.41,32.16,68.75,121.23,49.01,231.15,48.67,55.53,NaN,NaN,NaN
6/7/19 23:45,FRC1,73,36,73,36,28.99,54.35,58.45,33.32,65.71,113.9,46.67,231.56,44.26,52.22,NaN,NaN,NaN
7/7/19 0:00,FRC1,73,36,73,36,36.17,68.55,53.35,75.39,62.25,111.93,45.43,231.77,40.56,52.86,NaN,NaN,NaN
7/7/19 0:15,FRC1,73,36,73,36,43.24,75.91,56.39,81.86,61.92,115.79,43.91,231.17,43.05,46.44,NaN,NaN,NaN
7/7/19 0:30,FRC1,73,36,73,36,48.85,77.47,58.31,36.35,62.04,120.2,42.51,229.04,57.35,61.33,NaN,NaN,NaN
7/7/19 0:45,FRC1,73,36,73,36,53.1,76.08,63.62,38.03,62.37,129.19,42.47,225.7,39.29,64.83,NaN,NaN,NaN
7/7/19 1:00,FRC1,73,36,73,36,55.65,74.21,73.48,39.89,62.14,136.28,41.29,225.33,38.27,64.36,NaN,NaN,NaN
7/7/19 1:15,FRC1,73,36,73,36,56.89,72.44,78.51,41.57,61.74,140.27,39.4,220.84,48.07,59.93,NaN,NaN,NaN
7/7/19 1:30,FRC1,73,36,73,36,57.94,71.32,77.52,43.65,61.45,143.46,38.58,43.39,75.34,62.66,NaN,NaN,NaN
7/7/19 1:45,FRC1,73,36,73,36,58.77,69.93,76.41,45.6,60.83,143.8,37.81,30.45,72.82,67.57,NaN,NaN,NaN
7/7/19 2:00,FRC1,73,36,73,36,59.36,69.12,73.08,47.04,60.72,147.29,37.5,30.22,70.72,70.78,NaN,NaN,NaN
7/7/19 2:15,FRC1,73,36,73,36,60.24,68.44,68.85,49.09,61.06,156.1,37.74,29.81,68.37,72.1,NaN,NaN,NaN
7/7/19 2:30,FRC1,73,36,73,36,60.78,68.25,65.2,50.16,60,147.4,37.83,30.34,61.13,72.95,NaN,NaN,NaN
7/7/19 2:45,FRC1,73,36,73,36,60.96,68.03,61.59,51.56,59.96,132.55,37.11,74.14,65.65,74.31,NaN,NaN,NaN
7/7/19 3:00,FRC1,73,36,73,36,61.65,67.92,59.44,51.64,59.22,119.43,36.03,29.63,64.84,73.32,NaN,NaN,NaN
7/7/19 3:15,FRC1,75,35,94,28,61.75,67.61,59.28,52.78,56.25,109.93,38.6,44.25,61.31,72.22,NaN,NaN,NaN
7/7/19 3:30,FRC1,75,35,75,35,61.73,66.7,57.62,52.7,47.96,104.86,37.31,61.53,53.88,70.98,NaN,NaN,NaN
7/7/19 3:45,FRC1,75,35,75,35,60.46,59.04,55.8,51.78,41.63,102.46,41.47,133.63,44.18,71.46,NaN,NaN,NaN
7/7/19 4:00,FRC1,75,35,75,35,48.16,50.52,51.83,56.85,40.57,100.64,44.35,130.26,47.48,72.2,NaN,NaN,NaN
7/7/19 4:15,FRC1,75,35,75,35,38.28,44.22,46.68,57.69,32.69,100.68,45.55,125.92,47.83,70.35,NaN,NaN,NaN
7/7/19 4:30,FRC1,75,35,75,35,33.3,40.73,44.61,50.05,31.69,98.1,50.4,121.13,50.24,63.87,NaN,NaN,NaN
7/7/19 4:45,FRC1,75,35,75,35,29.64,38.15,42.83,46.57,31.22,93.11,54.91,116.4,58.42,53.16,NaN,NaN,NaN
7/7/19 5:00,FRC1,75,35,75,35,28.39,36.41,39.99,40.19,31.1,91.82,57.62,113.75,64.07,51.65,NaN,NaN,NaN
7/7/19 5:15,FRC1,75,35,75,35,26.56,35.71,37.65,38.47,31.19,86.8,59.46,76.37,65.78,47.09,NaN,NaN,NaN
7/7/19 5:30,FRC1,75,35,75,35,26.07,35.18,39.83,37.16,31.88,93.61,60.93,31.54,67.4,46.14,NaN,NaN,NaN
7/7/19 5:45,FRC1,75,35,75,35,25.81,34.99,39.25,59.58,31.76,97.23,62.16,32.63,68.05,47.36,NaN,NaN,NaN
7/7/19 6:00,FRC1,75,35,75,35,26.04,34.44,38.76,58.6,31.73,98.7,62.21,32.72,68.85,48.79,NaN,NaN,NaN
7/7/19 6:15,FRC1,75,35,75,35,26.69,34.76,39.37,40.06,31.45,97.86,64.65,32.65,70.23,49.49,NaN,NaN,NaN
7/7/19 6:30,FRC1,75,35,75,35,26.05,35.51,38.52,39.9,31.95,101.09,65.51,31.95,70.56,49.38,NaN,NaN,NaN
7/7/19 6:45,FRC1,75,35,75,35,26.27,36.39,38.49,39.8,32.66,104.55,65.21,31.8,70.52,49.84,NaN,NaN,NaN
7/7/19 7:00,FRC1,75,35,75,35,25.78,37.22,39.98,40.18,33.37,107.22,64.84,31.32,69.15,50.2,NaN,NaN,NaN
7/7/19 7:15,FRC1,75,35,75,35,25.85,37.96,40.49,40.61,37.08,116.59,63.88,32.65,69.16,51.03,NaN,NaN,NaN
7/7/19 7:30,FRC1,75,35,75,35,25.81,38.77,39.66,41.17,34.22,124.54,63.06,33.31,69.69,49.15,NaN,NaN,NaN
7/7/19 7:45,FRC1,75,35,75,35,26.16,41.14,38.65,40.82,38.6,126.99,49.22,28.21,61.43,46.94,NaN,NaN,NaN
7/7/19 8:00,FRC1,75,35,75,35,28.6,50.53,49.05,40.34,40.58,115.15,43.96,86.12,47.91,44.4,NaN,NaN,NaN
7/7/19 8:15,FRC1,75,35,102,26,35.01,61.53,47.86,39.25,41.25,94.82,38.25,73.53,48.75,42.8,NaN,NaN,NaN
7/7/19 8:30,FRC1,75,35,75,35,42.26,71.38,48.23,39.18,41.15,74.97,33.68,59.33,40.31,41.06,NaN,NaN,NaN
7/7/19 8:45,FRC1,75,35,75,35,47.66,79.19,43.34,43.07,42.15,58.46,31.45,47.17,36.55,38.82,NaN,NaN,NaN
7/7/19 9:00,FRC1,75,35,75,35,51.38,85.93,39.5,43.93,42.14,45.16,29.32,38.47,34.81,43.41,NaN,NaN,NaN
7/7/19 9:15,FRC1,75,35,75,35,53.8,91.53,40.88,44.86,45.22,41.2,27.69,33.13,32.84,46.17,NaN,NaN,NaN
7/7/19 9:30,FRC1,75,35,75,35,55.87,95.4,41.16,45.8,45.24,35.58,26.51,31.46,31.83,46.67,NaN,NaN,NaN
7/7/19 9:45,FRC1,73,36,94,28,57.4,99.66,40.62,46.18,46.42,37.08,25.75,25.39,30.63,50.23,NaN,NaN,NaN
7/7/19 10:00,FRC1,75,35,115,23,58.55,102.55,38.97,46.87,45.43,38.49,25.87,23.54,29.48,54.51,NaN,NaN,NaN
7/7/19 10:15,FRC1,75,35,102,26,59.75,105.7,37.79,48.01,44.67,41.47,25.61,24.17,28.61,56.18,NaN,NaN,NaN
7/7/19 10:30,FRC1,75,35,120,22,61,108.13,36.23,47.95,44.62,48.24,25.26,22.3,28.56,56.31,NaN,NaN,NaN
7/7/19 10:45,FRC1,73,36,147,18,61.89,110.4,37.09,48.07,44.36,52.85,25.11,23.84,28.46,57.36,NaN,NaN,NaN
7/7/19 11:00,FRC1,75,35,120,22,62.7,109.59,43.93,47.81,44.24,54.4,25.15,24.63,28.19,54.71,NaN,NaN,NaN
7/7/19 11:15,FRC1,73,36,98,27,63.81,103.89,32.01,46.84,43.79,55.55,25.2,24.17,28.13,54.44,NaN,NaN,NaN
7/7/19 11:30,FRC1,73,36,115,23,64.54,94.87,31.79,46.37,48.7,55.97,27,24.86,27.27,55.18,NaN,NaN,NaN
7/7/19 11:45,FRC1,73,36,115,23,65.33,87.03,31.27,46.1,42.08,56,28.5,25.52,30.74,55.07,NaN,NaN,NaN
7/7/19 12:00,FRC1,75,35,110,24,66.15,72.91,31.22,45.54,38.44,56.76,29.52,21.52,29.84,56.3,NaN,NaN,NaN
7/7/19 12:15,FRC1,73,36,73,36,60.46,56.48,27.44,45.67,44.38,56.75,32.91,26.48,33.68,52.51,NaN,NaN,NaN
7/7/19 12:30,FRC1,73,36,102,26,44.36,46.38,25.56,46.91,80.26,56.89,33.94,22.31,36.16,55.49,NaN,NaN,NaN
7/7/19 12:45,FRC1,73,36,106,25,34.15,40.32,20.97,37.88,90.81,56.81,36.61,20.45,47,52.02,NaN,NaN,NaN
7/7/19 13:00,FRC1,75,35,115,23,28.67,36.18,20.35,35.63,34.81,56.02,41.35,30.76,47.66,42.27,NaN,NaN,NaN
7/7/19 13:15,FRC1,73,36,98,27,25.62,33.85,20.83,31.51,27.22,55.96,44.32,32.61,50.46,35.95,NaN,NaN,NaN
7/7/19 13:30,FRC1,75,35,139,19,23.65,32.19,21.6,30.12,50.11,57.26,46.38,32.82,52.55,33.61,NaN,NaN,NaN
7/7/19 13:45,FRC1,73,36,132,20,22.5,31.22,21.6,29.34,94.47,46.48,47.73,33.45,52.95,28.85,NaN,NaN,NaN
7/7/19 14:00,FRC1,75,35,126,21,21.46,30.45,20.72,28.95,53.38,33.57,48.35,34.8,53.98,51.69,NaN,NaN,NaN
7/7/19 14:15,FRC1,73,36,73,36,20.71,29.86,21.74,28.59,25.94,32.39,48.93,34.83,54.49,49.84,NaN,NaN,NaN
7/7/19 14:30,FRC1,73,36,120,22,20.44,29.12,21.49,28.37,25.77,28.99,48.87,34.87,56.23,38.45,NaN,NaN,NaN
7/7/19 14:45,FRC1,75,35,120,22,19.86,28.52,22.07,27.17,25.75,26.5,48.45,35.26,54.86,35.96,NaN,NaN,NaN
7/7/19 15:00,FRC1,73,36,106,25,19.84,28.19,22.12,27.4,26.34,44.38,47.93,36.73,55.04,31.25,NaN,NaN,NaN
7/7/19 15:15,FRC1,75,35,94,28,19.45,28.2,22.17,26.95,26.46,69.43,48.14,36.7,55.2,28.08,NaN,NaN,NaN
7/7/19 15:30,FRC1,73,36,139,19,19.45,27.82,22.16,26.78,26.7,58.48,48.34,37.19,55.27,27.88,NaN,NaN,NaN
7/7/19 15:45,FRC1,73,36,115,23,18.84,27.76,22.51,26.47,31.19,25.75,49.94,38.32,55.69,28.34,NaN,NaN,NaN
7/7/19 16:00,FRC1,73,36,102,26,18.99,27.68,22.63,26.43,31.97,25.81,42.13,40.59,57.98,28.43,NaN,NaN,NaN
7/7/19 16:15,FRC1,75,35,115,23,18.9,35.1,22.67,25.98,50.76,26.12,33.05,34.22,47.63,30.12,NaN,NaN,NaN
7/7/19 16:30,FRC1,75,35,110,24,22.86,48.2,20.19,25.9,34.52,26.25,29.68,29.28,37.58,31.15,NaN,NaN,NaN
7/7/19 16:45,FRC1,73,36,110,24,32.89,58.55,22.5,25.7,35.33,26.29,28.21,27.13,34.66,30.83,NaN,NaN,NaN
7/7/19 17:00,FRC1,75,35,98,27,43.63,64.43,24.84,28.48,36.72,26.93,28.19,27.44,32.29,35.68,NaN,NaN,NaN
7/7/19 17:15,FRC1,73,36,106,25,52.55,67,25.63,32.16,38.6,27.15,28.93,27.69,33.21,40.2,NaN,NaN,NaN
